business_id,name,city,stars
il0h5UFgcLiqEw8C6OOmtQ,Homie's Cinnamon Rolls and Comfort Cafe,Las Vegas,4.5
jxbEwtV8Et1lm8ubk4AGuw,Mimosas Gourmet,Las Vegas,4.5
S3gVMHlrQoJPzM984vCeBg,Aware Coffee & Tea Lounge,Las Vegas,4.5
r1e5Ot6_jGFyV2N_dn8JDQ,El Tricolor Bakery,Las Vegas,4.5
KdooPJ0ePho3p49WA3JpQw,Roma Coffee,Las Vegas,4.5
j0biI-MkzcQSBcx7w7QjgA,Canyon Gate Country Club,Las Vegas,4.5
lrSsA6EhvXXWpYdLaSJyfA,Starbucks,North Las Vegas,4.5
ElyDWPaVOhaHJOHoQv6PBw,Bacon Boys,Las Vegas,4.5
SvIXTIcPjZFrSHb8w-xtBg,El Tacontento,Las Vegas,4.5
UMqfeCItzQ2glr4d9apGlA,Sunrise Coffee,Las Vegas,4.5
OHaJn1FKwEIpCmwt3VsKrA,Images,Henderson,4.5
MWyv0delstZwPcBkGzmwbA,Legends Sports Bar & Grill,Las Vegas,4.5
t5QPwHMuPQn_kN809Ir6TQ,Le Cafe Du Lac,Henderson,4.5
I1gRYCt2exnOMsTr-lEJVA,Squeeze In,Las Vegas,4.5
n5bR03mFAvZSYvki9MeW7g,Munch-A-Sub,Las Vegas,4.5
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,Las Vegas,4.5
epETdeCmoF_-ufT5b8ACUA,Omelet House,Henderson,4.5
Qc0l8rZ3nvrcERitgxu8XA,Omelet House,Las Vegas,4.5
gOOc6MDdhw7fV0Tf30mfAQ,Gritz Cafe,Las Vegas,4.5
v1AE1LLWDOqe8ubOzqKADg,The Original Sunrise Cafe,Las Vegas,4.5
0XEqyl_lVaJNHRKxNcjJZg,Coffee Pub,Las Vegas,4.5
R_fQGSUQv0L_fRiuua47dw,Neighbors,Las Vegas,4.5
y1gYLNoglnrwXSqtWN5Wrw,Cafe Padella,Henderson,4.5
Se-co1eXBho5A4YwMfKMIQ,Griddlecakes,Las Vegas,4.5
blLNQHrgAKR2md7MMx2pzw,Global Cafe,Las Vegas,4.5
1ifkamskfIVf4LxosSwmuA,Sip N' Savor,Las Vegas,4.5
Bb75P8jpxGGtFUzKbA7XFg,Pop N' Sons,Las Vegas,4.5
4Nj2ktP2NjCbv2aKeH3ZBg,Vesta Coffee Roasters,Las Vegas,4.5
mzQLni03qPCPxkUXQ52U_Q,El Zarape Mexican Restaurant,Las Vegas,4.5
-CFKgOGpYPIt8NnqidaZCw,Chef Flemming's BakeShop,Henderson,4.5
kCF3AuV-2LowMdVlklLy7A,Munch Box,Henderson,4.5
2LNnIARy-lGmrlEMZSxZ1w,Great Buns Bakery,Las Vegas,4.5
hIUKufhwR6Ifn7bi0-phLA,Baguette Cafe,Las Vegas,4.5
n2kgJSiB7Q4u7AkDvYfzlg,Munch Box,Las Vegas,4.5
APRp233sygej2YesZtrgbQ,SNS Diner,North Las Vegas,4.5
QSS4Jry8zQv8yGfkUhsZLA,Delices Gourmands French Bakery,Las Vegas,4.5
Jy6ru0Hz-9Yc5v006-YmUQ,Fruits and Roots,Las Vegas,4.5
vtBtIV_23V95SwIDvj_OyA,Jamboree Bagel Restaurant & Cafe,Las Vegas,4.5
33Tr0eRki1Yamzleu4GMdw,Rosallie,Las Vegas,4.5
BoofbNU85LCG3pm9vpzk1A,Danna's Caribbean Grill,Las Vegas,4.5
aYfHXWNjLNUVoQa5CMA2jg,The Juice Standard,Las Vegas,4.5
Tefx_N6A6nrsdj4jHHnbYg,Le Petit Café & Bakery,Las Vegas,4.5
0EgYXYjt2XJL4hlsKnzrcw,PublicUs,Las Vegas,4.5
KW5edXlPGeZ0cx7MiJyamw,Hi-Coffee Cafe,Henderson,4.5
XZ7eQLjyGXf6y69UT4SGhg,Cafe Breizh,Las Vegas,4.5
LOWn1xi9PfG2kxrUuC21nA,Great Harvest Bread co.,Las Vegas,4.5
0xtBEP5zCu1153SoqqemLw,Tacos Y Tortas El Panzon,Las Vegas,4.5
7xn6RDKmCanq2C8Fn-FNgg,Chilly Jilly'z,Boulder City,4.5
Jcblqr5gG1mb3ZSzuktReQ,Yummy Box Cafe,Las Vegas,4.5
w2aGXsvYQc9c_ku87ZNDCQ,Star Burger,Boulder City,4.5
Nr27Jik84T4BtwsTD0aA3w,Sunshine & Tailwinds Cafe,North Las Vegas,4.5
gHq85iAANw1eIOVzkzRrpg,Metro Diner,Las Vegas,4.5
sV2SXZF2ZySzYyMP5hMybw,Cottonwood Station Eatery,Blue Diamond,4.5
yzmvsG3Vo-2_F3_0wHzJdA,Metro Diner,Las Vegas,4.5
uWhBa1bH7hN1ZCNdxTa5mw,Thakker Ni Thali Gujarati Food In Las Vegas,Las Vegas,4.5
vdYsuCmUB4xtonDlWiChmw,Jimmy's Louisiana Market Deli,Las Vegas,4.5
CoyeXg8FBsS_d20QzNIy-A,Makers & Finders Coffee,Las Vegas,4.5
gkU9qqkTeH72ss8SzBZYAQ,Subway,Las Vegas,4.5
eMKqAItLbazgUT8xokz7fw,Wine 5 Cafe,Las Vegas,4.5
m6QREZLAQatX1swZ2FN4hQ,The Cuppa,Las Vegas,4.5
9RyEN5mE_Qq10ZfCfUYV9A,The Flying Pig,Pahrump,4.5
Yrr4Kizq-VKoWTvqS5lmew,The Tap,Boulder City,4.5
avBS62WEvwWyoDWBXAlxmg,Subway,Las Vegas,4.5
u8xCk_KNQJ-mVzi0PTWMGA,El Ranchero Mexican Grill,Las Vegas,4.5
lTXFSaZC8tkZujYxRG-Dcg,R Burgers,Las Vegas,4.5
ARGQeEn17fhIdfij07FwNw,Viva El Taco Express,Las Vegas,4.5
hZsoH0AHkN2OyXjOAmVQNw,NoMad Bar,Las Vegas,4.5
ItqPtxnayraXSlBS0EMOgg,MTO Café,Las Vegas,4.5
xnVkYE3iMp_aZniiCIuD0g,AmeriBrunch Cafe,Las Vegas,4.5
sZIVzaaEBp_HiYutZ2lWag,Purple Potato,Henderson,4.5
CqVdLcbyZzfAjeCD1qEBZQ,Kailyn's Diner,Las Vegas,4.5
0G83H_zoum-Q4bWU2olTqQ,Bonjour Bakery & Deli,Las Vegas,4.5
SSbfgPK3Wa24svQty7QWSg,The Kitchen,Las Vegas,4.5
5fSz08wFcBhCeCXh7sxG5A,Runway Cafe,Las Vegas,4.5
1CaM8eIvl41l4f3V-V-cAw,Smooth Eats,Las Vegas,4.5
oN_A87dyVD2FBk7coLnhCg,Chile Verde Express Mexican Grill,Las Vegas,4.5
f4vb5tv60WaBcwzRhKpANA,Nanny's,Las Vegas,4.5
1-Jdq5Up9SgKoqptGvkXHA,MVR Auto Services,Las Vegas,4.5
kDCyqlYcstqnoqnfBRS5Og,Pour Coffeehouse,Las Vegas,4.5
j33FFt-XONn__Z4pghA7yA,The Coffee House & Sweet Buttercupcakes,Henderson,4.5
Vn-Xqc1qkF1Vh2Z-wHkBVw,Bagels And Subs,Las Vegas,4.5
xBuFkgsu2i9b8L6G0NqymA,Lulu's Bakery,Las Vegas,4.5
7sGcBZwkD4yFLiBLS1WKgA,Presto Cafe,Las Vegas,4.5
Bh3duLU3aASnt2TZ97TJnQ,Chess House Cafe,Las Vegas,4.5
V58EMoVyTThEaTdOu-xdDA,Made in Argentina,Las Vegas,4.5
94c68u2I7X6YK54hrjy7FQ,Co Anh Sandwich & Noodle Kitchen,Las Vegas,4.5
k0iSRXXqw49yugl8UUpbsw,Foodie Fit,Las Vegas,4.5
UaL6yRGSv9fYCyn2DJLu8w,La Papaya,Las Vegas,4.5
7vXmhdqO6aAoZGEVyusk0w,Taco Rico Los 3 Gallos,Las Vegas,4.5
csolOpend_4LDv5rNTVuoA,Noosh Bakery,Las Vegas,4.5
2sx52lDoiEtef7xgPCaoBw,VegeNation,Las Vegas,4.5
DgnIqlqYXdeg0UtSRaKcLQ,Mykonos Greek Cuisine,Las Vegas,4.5
CVECSCW-7zDzjpIPxsew4g,Tacos El Compita,Las Vegas,4.5
0pJiZDiKz1dfx5CIjce5XQ,Lui's Cocina,Las Vegas,4.5
RJ5UZBzWm67j0h6cxV80kQ,Los Cedros Mexican Restaurant,Las Vegas,4.5
EnCIojgP5KTr1leaysFE3A,Viva Las Arepas,Las Vegas,4.5
L-IyrAwnrg9A2yW7zPI_UA,Breakfast Bar,Las Vegas,4.5
31mm5EtlmT4557BTYAFOrA,China Gourmet,Las Vegas,4.5
Ej_TupknUGM1f3V5lDc9IA,Waffle Love - Vegas Truck,Las Vegas,4.5
7vWb1Afpm2arr8NCaE_EyQ,Ogden Mart,Las Vegas,4.5
BXkk_gg5y4ltheHqKCWMdg,Virgin V Cheese,Las Vegas,4.5
0Yeb_P24sj6MwG2qmuehkA,Till's Bar,Las Vegas,4.5
gOOfBSBZlffCkQ7dr7cpdw,Chica,Las Vegas,4.5
jScBTQtdAt-8RshaiBEHgw,Served,Henderson,4.5
E9lp-WOCflgY9wrGf0aMGg,Cukis,Las Vegas,4.5
RSs7P1MW4JMrE7hXPJzmIg,ColdPress Express,Las Vegas,4.5
zRqi6L1u-YmmVAHjeUbGMQ,SkinnyFATS,Las Vegas,4.5
3BCsAgo_1i4xMuTyLKMLRQ,SkinnyFATS,Las Vegas,4.5
HgdFqAvK31fB9sgBdOzo9g,Crêpe Expectations,Las Vegas,4.5
JsAR0hNX-5zA-CMsYW4NLQ,Courtyard Deli,Las Vegas,4.5
JjV6kIq-pVkI4CZI4yIHCQ,Matteo's Gourmet Cafe,Henderson,4.5
2B46bRpDh49eDyjXGhL_ZQ,La Maison de Maggie,Las Vegas,4.5
zJ1kytRoyIHKqhl1DounBQ,Pool Cafe,Las Vegas,4.5
wHUDmBNPpOFB-71kZZaUDw,Nguyen Law Firm,Las Vegas,4.5
4zqoILJLZ-3F8VVNr2hg1w,Mrs. Williams Bakery,Las Vegas,4.5
9Bu4mbMrtSq6lrAtSjJq2w,Bullets and Burgers,Las Vegas,4.5
jaqQNaCH-xtdr6uH0MFnWw,Kapuna Cafe,Las Vegas,4.5
0XHMciYfPq7HzEiLCknaCA,Woods Family Sandwiches,Henderson,4.5
bgx6gYdktqEoQwBdo5lRbA,Serrano's Mexican Restaurant,Las Vegas,4.5
RMXjpVB2eg8srPIIdWGLsw,Taste My Love,Las Vegas,4.5
prmB45ETnpuTwc-p_ztAVA,Woods Family Sandwiches,Las Vegas,4.5
Z4UQlerXfBH8jv6XcFLeEA,The Real Crepe,Las Vegas,4.5
FYzmUaf6jOgmNHl0EJpYfA,Entenmann's Oroweat Bakery Outlet,Henderson,4.5
LsXnqT4WACxF9XyWCu48Nw,George's Italian Deli,Las Vegas,4.5
wPqt3SVl0h3_P3-wW__gYg,Trillo's Street Tacos,Las Vegas,4.5
CauQnqZ5eowyrr7oWF_p3Q,John Mull's Meats & Road Kill Grill,Las Vegas,4.5
GvSb0uWmBsB58jbzpogciQ,Tina's Gourmet Sausage House,Las Vegas,4.5
yNS9sDkxDGP9DQV7ilS0NQ,Honey Baked Ham Company,Henderson,4.5
j4F5LtyQ3_dKLJbIEkwFpQ,SkinnyFATS,Las Vegas,4.5
DqcD3YflYhArFsC4KVUnOw,Nothing Bundt Cakes,Las Vegas,4.5
qQXc9D6PV1Y8RhIBZpj-Jg,Laos Asia Market,Las Vegas,4.5
Rmiv34SGRqJDm_5Db29IrQ,El Pollo Mobile,Las  Vegas,4.5
mz1zD5_eqyCQNuzAqB_iKg,Pancho's Kitchen,Las Vegas,4.5
_flZPT7fynq6WFzWvFOV4g,Chicken Itza,Las Vegas,4.5
2wv9ocE3VS2MbBRany2Zyw,El Pollo Mobile,Las Vegas,4.5
WoGz09a3K-DY0Y_9okn8RQ,Eastern Market,Henderson,4.5
YVd2yYNjpiFg2s4ToMRmPA,Cinnaholic,Las Vegas,4.5
nyQsUIuE5hSPVbS4Z5O_UQ,Anthony's New York Pizza & Deli,Las Vegas,4.5
rbH0HuTcBvZBbiAnqufRqQ,Abuela's Tacos,Las Vegas,4.5
MVjkFLHNJmbQ-ZTd3QY3nQ,Rika Arepa Express,Las Vegas,4.5
xWq3LQw8w4OIK-fSiGwNLg,Fat Boy,Henderson,4.5
TgTiw8lMYoRNreSeYN9qWg,The Coffee Press,Henderson,4.5
Mk_NJdCypVpNe6yGgymkbw,Pios Pios Ice Cream Shop,Las Vegas,4.5
vBJ3qJi2Hk_OyYV_FkqCtw,Barbacoa Kings,Las Vegas,4.5
mx6YUarYRhXxUqXiJ6mbIQ,Carnitas y Tortas Ahogadas Guadalajara 2,Las Vegas,4.5
sUBZwQvmAOAHsbzW_0fOiA,Antojitos D F Y Mas,North Las Vegas,4.5
-WQhVJnBmyapFn0digQJwg,FruitLand Las Vegas,Las Vegas,4.5
MQAh7G93keNYlFKTus2CDQ,La Real de Michoacan,Henderson,4.5
OQcvO5P3gH0cuJ-bPXwfQQ,Mi Pueblo Taco Shop,Las Vegas,4.5
l0Gop1Hu8XJYpHHCpvG6SA,Chile Caliente Tacos Y Mariscos,Henderson,4.5
8USUyIeN39rurnqCn5cA0w,Los Lupes Mexican Restaurant,Las Vegas,4.5
L-q2fn9CDKmWX5c2hXUD5w,Baan Mae Toy,Las Vegas,4.5
ZPwx7ktiVluGFVg0L05n5A,Rincon De Buenos Aires,Las Vegas,4.5
saQQmDQQJ14BVkm_sg53UA,Zaytoon Restaurant,Las Vegas,4.5
0boIkJLbBObd_ow6gQ8WNQ,Mariscos La Lomita De Culiacan,North Las Vegas,4.5
bFaFb7wu7swOp5qD8lNMog,Mian Sichuan Noodles,Las Vegas,4.5
7nOip4YnRTvW8tgiJRQ7Eg,Habanero Grill,Las Vegas,4.5
KdKzTRoSKEUIlxfKTbWUaw,Saga Pastry + Sandwich,Henderson,4.5
2QznyHGF0PuiYkrl5RU66A,Playa Papagayos,Las Vegas,4.5
fIaDNl_mv6Oz3Ro4sil_Qw,El Steak Burrito,Las Vegas,4.5
CxzUdREgfS4ymtXFSREf8Q,T.K. House of Bread & Market,Las Vegas,4.5
U_1uPKky-ocxGBvLpkMFOQ,Taqueria El Capullo,Las Vegas,4.5
fia9wLvJYq54MCkMxH9_wA,Cinnaholic,Las Vegas,4.5
JXWDWoW4dDGcbaU2BQq8Og,La Playita Restaurant,Las Vegas,4.5
ZQBUBnccfiCzQTrEwNy-xw,All American Dave's Fit Food Truck,Las Vegas,4.5
0d0i0FaJq1GIeW1rS2D-5w,Bruxie,Las Vegas,4.5
IUe5DI53ZH2_U8B0PKJ5sw,Crepe Station,Las Vegas,4.5
xsjvDoJr3Zx6nq4xE3Aqhg,Truk-N-Yaki,Las Vegas,4.5
Rv4aYEKmRsLrijjtq5CS5Q,Ricos Tacos El Tio,Henderson,4.5
ruwtUF73lYV-Yjul5AS26A,La Costa Restaurant,Las Vegas,4.5
FC5Vl9QgTM5Z9d0CW5t95g,Anything U Want Delivery Service,Las Vegas,4.5
oUX2bYbqjqST-urKbOHG6w,Loftti Cafe,Las Vegas,4.5
pmJqSsCfgbo3TxPWpQNLIw,Artisanal Foods Cafe,Las Vegas,4.5
W6s1BQa6N3mU6UBTv_KqSw,SkinnyFATS,Las Vegas,4.5
wPGjrXl1W0Bb8m2L7nBAew,Pho King Vietnamese Kitchen,Las Vegas,4.5
P2cHq6apwK7z6XPaU24iJQ,Veganos Kitchen,Las Vegas,4.5
xuAY1qnAMrzkNyTd0K0Tcg,Dougie J's Cafe,Las Vegas,4.5
9YiQ3o0EGmtojzjXdEfgeQ,The Green Regime,Las Vegas,4.5
qw9SyduMZ53KB6GlBQqvZQ,Bosa Boba Cafe,Las Vegas,4.5
e6MbizDdtMLDMnc8LDmYrQ,Fanny's Bistro & Deli,Henderson,4.5
HykZIiaHS35N2c5_QHoClA,Manna Korean BBQ,Las Vegas,4.5
nepZ1HPAgBqw0TgJWbSgOA,Sin City Smokers Barbecue and Catering,Las Vegas,4.5
zblKqBFWq7HMACwacMpzig,Truffles N Bacon Café,Las Vegas,4.5
oH4iqq4kjJfXpHCgB9G1sw,Well Spa + Salon,Las Vegas,4.5
TqZgEObAI-LM9MqDTJf2Pw,No. 1 Boba Tea,North Las Vegas,4.5
2i961eidnmAsntgJBpqCpA,Potato Valley Cafe,Las Vegas,4.5
-tseCGdDvepLP8IIWtZikQ,Polish Deli,Las Vegas,4.5
eHXUyMf64ynMzHaf0LdGgg,Tups Specialty Sandwiches,Las Vegas,4.5
Arx42aGpdfI6XRH9lnKdaQ,GlutenZero,Las Vegas,4.5
RBAcL6hg2yoaTRv0kKUjPA,Poke Express,Las Vegas,4.5
RGUZF7YaHiBs10ok2sAoWw,Silver State Diner,Las Vegas,4.5
ZxfjACWhW25vklHpYDMWag,The Water Factory,Las Vegas,4.5
RLvyPLb8uNeHW6mli1yOZA,Fiiz Drinks Las Vegas,Las Vegas,4.5
oJ7mF-fW8GuEoUZ8BSA37Q,Aquatic Treasures,Las Vegas,4.5
DIB8aZ0EVaPnbpU27-lEsA,My Buddy's Greek Cafe,Las Vegas,4.5
OMRYQihVjqqzjoNoQgyhgQ,Sister's Oriental Market & Video,Las Vegas,4.5
iP0o0sxOhxLssSdME4SZvg,The Healing Panda,Henderson,4.5
kIYJfoODzS2PA9VzFxo8DQ,Goto Queen,Las Vegas,4.5
6z4fp-8YDR1Zh5Y0Ubni8g,Pinoy Market,Las Vegas,4.5
5OLtY1-xR6LjeH3kJGJ5UA,Scentz N Sudz,Las Vegas,4.5
Fib1pHk5oeh_9iwObSNgEQ,Galavantier,Las Vegas,4.5
6tCMxC7Etf--WYEd-EiprA,Tostadas & Tacos,Las Vegas,4.5
xcL8PNpRygalnejv0bp1-w,Tacos El Compita 3,Las Vegas,4.5
rzV_rHsRdbEtRwCKm8OoIg,Gourmet Quick Bite,Las Vegas,4.5
9RQznFcE6Mhslaw0WlJ3jA,Paiz Latin & Vegan Food,Las Vegas,4.5
Mh84_j7YmRrAcm0DWV4bUw,Cugino's Italian Deli & Pizza,Las Vegas,4.5
WmLTIN4qzZ8SjpPxsPH27Q,Windy City Beefs N Dogs,Las Vegas,4.5
tMdgY7Ou4k3bYZZulJCiuQ,Bronze Cafe at The Center,Las Vegas,4.5
fL-b760btOaGa85OJ9ut3w,Rollin Smoke Barbeque,Las Vegas,4.5
emwtizy_UAmUjcNP88I0Tw,Kaffe Live,Las Vegas,4.5
arkgHRBReRqIPUP1vuPz4g,Viva Las Arepas,Las Vegas,4.5
nM9NwHXy3EadihjJTG2i5w,Pancho's Vegan Tacos,Las Vegas,4.5
_Fo8uNT17BEBUkKvUXCZkQ,Tacos La Carreta,Las Vegas,4.5
wp6mYtftUQASEJcBXp2nVw,Restaurant El Rey,Las Vegas,4.5
CD8SypuJm1vSfxcZRExzAQ,Pho Thanh Long,Las Vegas,4.5
1aB0kMQNVRhhUXtb7C4Njg,Pollos El Dorado,Las Vegas,4.5
36PyJL7VPM6Xd6agqXj5RQ,Hibachi-San,Las Vegas,4.5
rsWSdtHfGDT5thc7aDN6PA,Gorgeous Nails Lounge,Las Vegas,4.5
0_VT3sTwi7gorIlU36ASmg,LOL Kids Club,Las Vegas,4.5
bUnm0-YK5HicLzkvMWwqjQ,Amorino Las Vegas,Las Vegas,4.5
mc7ZKfhC68lJkVKdg-SKEA,The Chicken Shack,Henderson,4.5
FZQ3O3sxICy1HaJLhPbGYA,Bon Breads Baking Company,Las Vegas,4.5
VpX4MOOpPxwhN3iA2FsK4Q,Cinn City Bakery,Las Vegas,4.5
P5BBNzZyMVoeToNsrSkrHA,Pineapple Park,Las Vegas,4.5
wZkjm9TGa7nXLYHxhIRO5w,California Sushi Burrito,Las Vegas,4.5
U4ncU-YfIipnTetJDZLGlw,Gogo Poke LV,Las Vegas,4.5
tstimHoMcYbkSC4eBA1wEg,Maria's Mexican Restaurant & Bakery,Las Vegas,4.5
6nbPXEjmBnDtsgM_YNwGjw,Island Flavor,Las Vegas,4.5
xU_QqrlaxXlf2SKoNIaGpg,E & N Family Table Restaurant,Las Vegas,4.5
El83MSV3YHDtcSeIJqPOhg,The Chicken Shack,Boulder City,4.5
9d0OggD2_SleuHmHwPExdA,The Steamie Weenie,Henderson,4.5
syNB957bkdanLVhC0f28nw,Shawarma Plus,Henderson,4.5
WasMhp4Me2pjbWMoKIWDpw,Tokyo Grill Express,Las Vegas,4.5
eh127ASMZstrELE0K0XADw,Luke's Lobster Las Vegas,Las Vegas,4.5
SYGbbZlLk81_bOlBptbS7A,Kyklos Greek Cafe,Henderson,4.5
N6MzDoao6s68nAIW8vS9dQ,Biaggio's Pizzeria,Las Vegas,4.5
95CCHowiE0W_ovv5-9lQAQ,Fat Boy,Las Vegas,4.5
l9bKROPyMVm5cfQXPX09ng,Well Being In The Box,Las Vegas,4.5
_7qqB7K-Cd2vhb3NEUcdtw,Filfila Mediterranean Cafe,Las Vegas,4.5
QhXBIQWUmQxuVErdwY2QVw,Manila BBQ,Henderson,4.5
uXzYH9ywBhZ0WwfStrCWNQ,Jersey Mike's Subs,Las Vegas,4.5
OyTSs71uXNDeC14zsPA5jw,The Lab Real Hawaiian Shave ice,Las Vegas,4.5
uW6UHfONAmm8QttPkbMewQ,Island Flavor,Las Vegas,4.5
NrkK7Oh5zu6W9BZ13KIpmA,Taqueria Guadalajara,Henderson,4.5
HkAj0bamytrhj8FQM5I-zw,Jersey Mike's Subs,Las Vegas,4.5
4vm2W7J_ztH0vcX4bKfuXw,Sin Fronteras Tacos,Las Vegas,4.5
UNHvM2pc7AQBL22BhakNlA,Chupy's Mexican Restaurant,Las Vegas,4.5
k-oXgIdQlBe9rn8rWfRUdw,Famous Philly Steak & Gyro,Las Vegas,4.5
HmeRzfULqmvcx_3TRe_tBw,Cevicheria El Diamante,Las Vegas,4.5
G03yt8WuN1v0bCD8mvoDiA,Fresh Sub,Las Vegas,4.5
KduMkA9Hq0Nz_7MGj1siKA,Tom Yum Thai Kitchen,Henderson,4.5
gSBXlhvRIJPRiMOzO6smoQ,Grand Kebab,Henderson,4.5
h-SX2dxluF4oM_Zxp7eK4Q,Potato Corner,Las Vegas,4.5
pKxVsJvj3s9UF1LcnnBrOw,Jersey Mike's Subs,Las Vegas,4.5
XvnVh7aRMCEZ0NH_Su3UFQ,Woori House,Las Vegas,4.5
foALwGxgEz8bvYw5lLqINQ,Moshe Shawarma,Las Vegas,4.5
KpEgsQz0eCQfL7kfkZ8QeA,Mother Falafel,Las Vegas,4.5
MDOPwRx9FmfzkUqIxw4yLQ,Lucy's Waffles & Ice Cream,Las Vegas,4.5
BfIEzYsyZN4nfoLKlSjbwQ,Sorelle Pizza and Pasta,Las Vegas,4.5
o5eNRTaxoMUY2fprlT7wFg,Texas Meltz,Las Vegas,4.5
FlsVt2Sn3KG2Zr7gKeYQzQ,Cheba Hut - Durango,Las Vegas,4.5
sba0fwlKAZFGWWtsf5Jbwg,Strip View Cafe,Las Vegas,4.5
po0p6NIro0cDrmKkcyPy0w,To See Roll,Las Vegas,4.5
9t8PEynZGVCG1EjOQr1xBA,Chicago Style Taco Shop,North Las Vegas,4.5
O7OdYts96d0IgRCGwv_GYQ,Garden Korean Restaurant,Las Vegas,4.5
wX1ORSDKPkA5ftE7F6UONw,Strip N Dip Chicken Strips,Las Vegas,4.5
Ay34xZOFax3X23zaA3nwdg,Roma Deli & Restaurant,Las Vegas,4.5
E2inSSpEOeOnC1reFPC2-w,Pho Kitchen,Las Vegas,4.5
RrKvj24rmHndsO8A19lTyQ,Puerto Rico Express,Las Vegas,4.5
sAZGdlYTp41UWEjHdeZrWg,Cheba Hut Toasted Subs,Las Vegas,4.5
HusY0jtxYpF9lGUJ92-xDQ,Teriyaki Brother,Las Vegas,4.5
H4Ham1JvNp--xAheREE-iw,Kabob Cafe,Henderson,4.5
hV4j36jlyeBwTW_9uQiTjQ,U.S Fried Chicken Halal,Las Vegas,4.5
mC263CTDDRaeqg-pFju4Xw,Brothers Pizza,Las Vegas,4.5
DHa-YDvcs_0LeOT9ojUQWw,Magura's - Tropicana,Las Vegas,4.5
y2plF1wqtEiOdzArakENfg,TangTangTang 2,Las Vegas,4.5
M--CB6Fhp4XKxsR2PlcP9w,Fat Tuesday,Las Vegas,4.5
82g1PwX5FvclqqdjJHcVNA,Bomb Tacos,Las Vegas,4.5
ESDIZvGMiFl7MfriZpXEqw,In-N-Out Burger,Las Vegas,4.5
qG_WEgPa8MBo1dPUOkTMlw,In-N-Out Burger,Las Vegas,4.5
aUCJt0FluWAxkOd8s7TkWQ,In-N-Out Burger,Las Vegas,4.5
X0Tczp3XH3qTinliAM5TEA,In-N-Out Burger,North Las Vegas,4.5
FKgEsyrZbMhPU-UCo2g3cg,Westside Bistro,North Las Vegas,4.5
v0byOL8VL6v6muGa1anxFA,The Hummus Factory,Las Vegas,4.5
yLtdSJ4BzKFFBc-J9nM7yQ,Retro Bleu Cafe,Las Vegas,4.5
1Z5S_Lkcl6vA3ZvrAG91TA,Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,4.5
G1mPdGpIEr4UequrK94LNA,The Lunch Box,Las Vegas,4.5
ZjKpGYdQCQPxzkYWAsV56w,Thailicious Authentic Thai & Vegan,Henderson,4.5
iuaFpqtQOMgX5y56lIUrxg,Island Fusion,Las Vegas,4.5
bIzoX_6PNnpxPiwhJeUMfg,BIBIM KITCHEN Healthy Korean Bowl,Henderson,4.5
SDtIdchX9WpKlH5Yst8kjQ,Red Rice,Las Vegas,4.5
WRQ-9LluyivReFiQZFUujw,Buldogis Gourmet Hot Dogs,Las Vegas,4.5
D_24gRsnae7guxJE8gLgtw,Cafe 86,Las Vegas,4.5
gqdqnFg2lYeSyS20q2ZK_Q,SUZUYA Patisserie,Las Vegas,4.5
zpoZ6WyQUYff18-z4ZU1mA,The Goodwich Downtown,Las Vegas,4.5
S_5VQYMMa4aD3NzgYLkvhg,Mochiko Chicken,Las Vegas,4.5
dRDLwXHFLsMgpVMxNIRIiQ,Straight From Philly,Henderson,4.5
KN-JL6uWCfDubCztgZ6zdw,Zydeco Po-Boys,Las Vegas,4.5
AT1bODcrWTKTRNZKRxO-cA,Streetcar Po-boys,Las Vegas,4.5
TYGVaav4hWZioQlk9Ig78A,Cody's Smokin' Barbecue,Las Vegas,4.5
5WjFHat0vyx0OYtGbTpyag,Pacific Island Taste,Las Vegas,4.5
dSjzFrUbIjqlhd2cJp-zSA,Rotisserie Chicken,Las Vegas,4.5
HNCEVKbh7bBNvGYBcwLuhg,Bella's Place,Henderson,4.5
DBc9PoMFQW2Vn8Xtrb9TmQ,Chicago style taco shop Mobile,Las Vegas,4.5
ls_H8-5CuhtcEUwfPdjy8g,Mad Pita Express,Las Vegas,4.5
GI1F8a__wktcfj6YVjTqAA,Nuro bistro,Las Vegas,4.5
8_hy-FrbC9zcakjKH_yaXA,Bomb Tacos,Las Vegas,4.5
9km51KaQujxsSgdaG9gYSw,Paina Cafe,Las Vegas,4.5
N-A-Ys0zNx1gmA9_kTlQdA,Good Company Cafe,Las Vegas,4.5
nVHrMUiXqt3bMAia27gRhA,La Cabaña,Las Vegas,4.5
gMUAn6xcuE-TbY1seFw_Ww,Presto Calzone Bakery,Las Vegas,4.5
8jj6dYkZtxTCsq_Y-C_DtQ,iCheese Pizza & Sub,Las Vegas,4.5
5MlgZwfmaegOL7_FJ3b7lA,Papa Murphy's,Las Vegas,4.5
6JTxM3pZAaiauddFu88VpA,Café Casera,Las Vegas,4.5
w6zW6gIyg1sI5V6Wag_SYg,Teppan Bento,Las Vegas,4.5
fJ7uw4dDFIga57868Oz1EA,Fox Smokehouse Bbq,Boulder City,4.5
mGUXzktXl1BlRdsVOy1WjA,Korean BBQ & Rolls,Henderson,4.5
MyTsAeShB9pcWP84GSTAdw,KoMex Fusion,Las Vegas,4.5
